date,date_dt,season,block_id,cultivar,file,eta_mm,eto_mm,ndvi
2024-01-17,2024-01-17,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-17_10m.tif,3.566323,6.978888,
2024-01-18,2024-01-18,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-18_10m.tif,4.1507792,8.122769,
2024-01-19,2024-01-19,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-19_10m.tif,4.1841083,8.187822,
2024-01-20,2024-01-20,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-20_10m.tif,3.6043587,6.9765797,0.451316237449646
2024-01-21,2024-01-21,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-21_10m.tif,3.0497308,5.903047,
2024-01-22,2024-01-22,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-22_10m.tif,2.7994862,5.418832,
2024-01-23,2024-01-23,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-23_10m.tif,4.38635,8.490272,
2024-01-24,2024-01-24,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-24_10m.tif,3.746393,7.2515087,
2024-01-25,2024-01-25,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-25_10m.tif,3.761712,7.298554,0.46238648891448975
2024-01-26,2024-01-26,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-26_10m.tif,2.9488885,5.7214475,
2024-01-27,2024-01-27,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-27_10m.tif,3.29977,6.402277,
2024-01-28,2024-01-28,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-28_10m.tif,2.8474936,5.5248947,
2024-01-29,2024-01-29,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-29_10m.tif,3.141931,6.096167,
2024-01-30,2024-01-30,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-30_10m.tif,-1399.369,5.357507,-1401.31591796875
2024-01-31,2024-01-31,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-01-31_10m.tif,-1398.9813,6.2372403,
2024-02-01,2024-02-01,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-01_10m.tif,-1398.1846,8.04572,
2024-02-02,2024-02-02,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-02_10m.tif,-1398.6323,7.0302987,
2024-02-03,2024-02-03,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-03_10m.tif,-1399.3254,5.456943,
2024-02-04,2024-02-04,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-04_10m.tif,3.2344937,6.2420545,0.41584762930870056
2024-02-05,2024-02-05,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-05_10m.tif,2.9898322,5.769978,
2024-02-06,2024-02-06,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-06_10m.tif,2.5280578,4.878906,
2024-02-07,2024-02-07,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-07_10m.tif,2.2032266,4.2520356,
2024-02-08,2024-02-08,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-08_10m.tif,2.6519089,5.1178503,
2024-02-09,2024-02-09,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-09_10m.tif,2.1056578,4.0637503,
2024-02-10,2024-02-10,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-10_10m.tif,2.906247,5.608851,
2024-02-11,2024-02-11,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-11_10m.tif,3.4762788,6.708761,
2024-02-12,2024-02-12,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-12_10m.tif,3.559216,6.868762,
2024-02-13,2024-02-13,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-13_10m.tif,2.5375051,4.8970537,
2024-02-14,2024-02-14,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-14_10m.tif,2.1755192,4.198523,
2024-02-15,2024-02-15,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-15_10m.tif,1.8172077,3.5071154,
2024-02-16,2024-02-16,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-16_10m.tif,1.8958919,3.65894,
2024-02-17,2024-02-17,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-17_10m.tif,2.5866117,4.9919667,
2024-02-18,2024-02-18,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-18_10m.tif,3.3666613,6.497229,
2024-02-19,2024-02-19,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-19_10m.tif,3.576557,7.0727034,0.47597575187683105
2024-02-20,2024-02-20,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-20_10m.tif,2.6678483,5.275736,
2024-02-21,2024-02-21,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-21_10m.tif,2.2822952,4.5134163,
2024-02-22,2024-02-22,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-22_10m.tif,2.591186,5.1243334,
2024-02-23,2024-02-23,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-23_10m.tif,2.7671616,5.4722476,
2024-02-24,2024-02-24,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-24_10m.tif,1.5001163,2.9666631,
2024-02-25,2024-02-25,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-25_10m.tif,1.9034625,3.7643242,
2024-02-26,2024-02-26,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-26_10m.tif,3.3591785,6.643002,
2024-02-27,2024-02-27,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-27_10m.tif,3.8945153,7.701654,
2024-02-28,2024-02-28,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-28_10m.tif,3.7612264,7.438035,
2024-02-29,2024-02-29,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-02-29_10m.tif,3.572644,6.8332987,0.4484466016292572
2024-03-01,2024-03-01,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-01_10m.tif,2.8024187,5.360924,
2024-03-02,2024-03-02,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-02_10m.tif,3.059491,5.8527226,
2024-03-03,2024-03-03,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-03_10m.tif,2.6295843,5.03046,
2024-03-04,2024-03-04,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-04_10m.tif,0.7657873,1.4649671,
2024-03-05,2024-03-05,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-05_10m.tif,1.8528043,3.1967065,0.5536395907402039
2024-03-06,2024-03-06,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-06_10m.tif,2.3368392,4.031649,
2024-03-07,2024-03-07,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-07_10m.tif,2.6211896,4.5224266,
2024-03-08,2024-03-08,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-08_10m.tif,1.8791366,3.2421088,
2024-03-09,2024-03-09,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-09_10m.tif,2.54731,4.3947644,
2024-03-10,2024-03-10,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-10_10m.tif,2.3817554,4.78017,0.5084396600723267
2024-03-11,2024-03-11,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-11_10m.tif,2.6957412,5.4103403,
2024-03-12,2024-03-12,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-12_10m.tif,1.8669556,3.747002,
2024-03-13,2024-03-13,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-13_10m.tif,1.9058261,3.8250756,
2024-03-14,2024-03-14,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-14_10m.tif,2.3638725,4.744355,
2024-03-15,2024-03-15,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-15_10m.tif,2.2744372,4.7385993,0.45608827471733093
2024-03-16,2024-03-16,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-16_10m.tif,1.5198092,3.1664646,
2024-03-17,2024-03-17,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-17_10m.tif,2.8040848,5.842286,
2024-03-18,2024-03-18,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-18_10m.tif,2.5208795,5.252,
2024-03-19,2024-03-19,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-19_10m.tif,2.5737731,5.362217,
2024-03-20,2024-03-20,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-20_10m.tif,2.720813,5.0402565,0.4379044771194458
2024-03-21,2024-03-21,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-21_10m.tif,2.741547,5.078617,
2024-03-22,2024-03-22,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-22_10m.tif,2.1168432,3.921297,
2024-03-23,2024-03-23,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-23_10m.tif,1.0493014,1.94385,
2024-03-24,2024-03-24,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-24_10m.tif,1.5254197,2.8259296,
2024-03-25,2024-03-25,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-25_10m.tif,-3175.95,3.9539258,-3176.93115234375
2024-03-26,2024-03-26,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-26_10m.tif,-3176.0012,3.7985945,
2024-03-27,2024-03-27,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-27_10m.tif,-3175.875,4.1816416,
2024-03-28,2024-03-28,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-28_10m.tif,-3175.9072,4.0829253,
2024-03-29,2024-03-29,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-29_10m.tif,-3175.7305,4.620247,
2024-03-30,2024-03-30,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-30_10m.tif,2.5272946,4.8254194,0.4886946976184845
2024-03-31,2024-03-31,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-03-31_10m.tif,1.924964,3.6753051,
2024-04-01,2024-04-01,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-01_10m.tif,1.4950639,2.8545804,
2024-04-02,2024-04-02,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-02_10m.tif,1.422451,2.7159297,
2024-04-03,2024-04-03,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-03_10m.tif,2.3669724,4.5192904,
2024-04-04,2024-04-04,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-04_10m.tif,1.6896567,3.352388,0.4699321687221527
2024-04-05,2024-04-05,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-05_10m.tif,1.5560371,3.087633,
2024-04-06,2024-04-06,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-06_10m.tif,1.8974626,3.7651758,
2024-04-07,2024-04-07,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-07_10m.tif,1.3794388,2.73718,
2024-04-08,2024-04-08,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-08_10m.tif,0.78741956,1.5623322,
2024-04-09,2024-04-09,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-09_10m.tif,0.9746811,1.9339132,
2024-04-10,2024-04-10,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-10_10m.tif,1.2665455,2.5130951,
2024-04-11,2024-04-11,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-11_10m.tif,2.1507208,4.2674556,
2024-04-12,2024-04-12,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-12_10m.tif,2.0782268,4.1235375,
2024-04-13,2024-04-13,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-13_10m.tif,2.0000722,3.9685535,
2024-04-14,2024-04-14,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-14_10m.tif,1.8759392,4.559855,0.29401201009750366
2024-04-15,2024-04-15,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-15_10m.tif,1.4405048,3.5013983,
2024-04-16,2024-04-16,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-16_10m.tif,1.2488804,3.035753,
2024-04-17,2024-04-17,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-17_10m.tif,1.0867997,2.641867,
2024-04-18,2024-04-18,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-18_10m.tif,1.0796021,2.624464,
2024-04-19,2024-04-19,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-19_10m.tif,1.3205397,3.2957778,0.277381032705307
2024-04-20,2024-04-20,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-20_10m.tif,0.80437225,2.0076156,
2024-04-21,2024-04-21,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-21_10m.tif,1.1652771,2.9081683,
2024-04-22,2024-04-22,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-22_10m.tif,0.9386767,2.342692,
2024-04-23,2024-04-23,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-23_10m.tif,0.771958,1.9265964,
2024-04-24,2024-04-24,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-24_10m.tif,0.8367822,1.9415729,0.25297632813453674
2024-04-25,2024-04-25,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-25_10m.tif,1.3450199,3.1209865,
2024-04-26,2024-04-26,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-26_10m.tif,1.734689,4.0253787,
2024-04-27,2024-04-27,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-27_10m.tif,2.048123,4.7525268,
2024-04-28,2024-04-28,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-28_10m.tif,1.5313116,3.553054,
2024-04-29,2024-04-29,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-29_10m.tif,1.3430812,3.25606,0.2648469805717468
2024-04-30,2024-04-30,2023_2024,R10c,SauvignonBlanc,ETa_Tokara_2024-04-30_10m.tif,1.1397612,2.7632682,
2024-08-12,2024-08-12,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-12_10m.tif,-9905.544,1.6738172,-9905.5478515625
2024-08-13,2024-08-13,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-13_10m.tif,-9905.543,2.0920806,
2024-08-14,2024-08-14,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-14_10m.tif,-9905.547,1.329399,
2024-08-15,2024-08-15,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-15_10m.tif,-9905.542,2.4071603,
2024-08-16,2024-08-16,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-16_10m.tif,-9905.542,2.3236902,
2024-08-17,2024-08-17,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-17_10m.tif,-9905.547,1.247499,
2024-08-18,2024-08-18,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-18_10m.tif,-9905.544,1.8752543,
2024-08-19,2024-08-19,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-19_10m.tif,-9905.542,2.6415176,
2024-08-20,2024-08-20,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-20_10m.tif,-9905.542,2.528307,
2024-08-21,2024-08-21,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-21_10m.tif,-9905.546,1.4803278,
2024-08-22,2024-08-22,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-22_10m.tif,-9905.54,2.9628077,
2024-08-23,2024-08-23,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-23_10m.tif,-9905.536,4.0861344,
2024-08-24,2024-08-24,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-24_10m.tif,-9905.546,1.6271415,
2024-08-25,2024-08-25,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-25_10m.tif,-9905.543,2.1121285,
2024-08-26,2024-08-26,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-26_10m.tif,-9905.547,1.3491806,
2024-08-27,2024-08-27,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-27_10m.tif,-9905.547,1.2900484,
2024-08-28,2024-08-28,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-28_10m.tif,-9905.546,1.632019,
2024-08-29,2024-08-29,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-29_10m.tif,-9905.543,2.224926,
2024-08-30,2024-08-30,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-30_10m.tif,-9905.54,3.2110279,
2024-08-31,2024-08-31,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-08-31_10m.tif,-9905.535,4.230245,
2024-09-01,2024-09-01,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-01_10m.tif,1.0706942,2.6696243,0.3934054374694824
2024-09-02,2024-09-02,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-02_10m.tif,1.9284923,4.8084493,
2024-09-03,2024-09-03,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-03_10m.tif,1.2484813,3.1129556,
2024-09-04,2024-09-04,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-04_10m.tif,0.66618127,1.6610214,
2024-09-05,2024-09-05,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-05_10m.tif,0.87547547,2.1828673,
2024-09-06,2024-09-06,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-06_10m.tif,0.9986043,2.6190474,0.3671357333660126
2024-09-07,2024-09-07,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-07_10m.tif,1.0791703,2.8303144,
2024-09-08,2024-09-08,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-08_10m.tif,0.9075725,2.3802674,
2024-09-09,2024-09-09,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-09_10m.tif,1.3312603,3.4914918,
2024-09-10,2024-09-10,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-10_10m.tif,1.4994279,3.9325411,
2024-09-11,2024-09-11,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-11_10m.tif,1.5536702,3.907306,0.34717053174972534
2024-09-12,2024-09-12,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-12_10m.tif,0.92952627,2.3376527,
2024-09-13,2024-09-13,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-13_10m.tif,0.9263983,2.3297846,
2024-09-14,2024-09-14,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-14_10m.tif,1.2091409,3.0408475,
2024-09-15,2024-09-15,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-15_10m.tif,0.78869003,1.9834626,
2024-09-16,2024-09-16,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-16_10m.tif,1.1782457,3.0778964,0.3659135103225708
2024-09-17,2024-09-17,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-17_10m.tif,1.1138914,2.9097872,
2024-09-18,2024-09-18,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-18_10m.tif,0.47756693,1.247505,
2024-09-19,2024-09-19,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-19_10m.tif,1.0198424,2.6640975,
2024-09-20,2024-09-20,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-20_10m.tif,1.4921976,3.8981466,
2024-09-21,2024-09-21,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-21_10m.tif,1.7917866,4.529016,0.34389933943748474
2024-09-22,2024-09-22,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-22_10m.tif,1.9180652,4.8481946,
2024-09-23,2024-09-23,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-23_10m.tif,1.797611,4.543596,
2024-09-24,2024-09-24,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-24_10m.tif,1.1903888,3.0088112,
2024-09-25,2024-09-25,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-25_10m.tif,0.97578436,2.4664152,
2024-09-26,2024-09-26,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-26_10m.tif,0.9959913,2.585935,0.3400009274482727
2024-09-27,2024-09-27,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-27_10m.tif,1.1612362,3.0149705,
2024-09-28,2024-09-28,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-28_10m.tif,0.56594634,1.4693682,
2024-09-29,2024-09-29,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-29_10m.tif,0.65694165,1.705636,
2024-09-30,2024-09-30,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-09-30_10m.tif,0.78110605,2.0280032,
2024-10-01,2024-10-01,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-01_10m.tif,0.96997964,2.518393,
2024-10-02,2024-10-02,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-02_10m.tif,1.7939329,4.657623,
2024-10-03,2024-10-03,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-03_10m.tif,2.336127,6.0653996,
2024-10-04,2024-10-04,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-04_10m.tif,2.2559125,5.857198,
2024-10-05,2024-10-05,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-05_10m.tif,2.1125667,5.4850287,
2024-10-06,2024-10-06,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-06_10m.tif,2.1702843,5.592533,0.3589492738246918
2024-10-07,2024-10-07,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-07_10m.tif,2.377281,6.1260586,
2024-10-08,2024-10-08,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-08_10m.tif,1.5813732,4.074962,
2024-10-09,2024-10-09,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-09_10m.tif,1.1649975,3.0020616,
2024-10-10,2024-10-10,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-10_10m.tif,1.1486322,2.9599392,
2024-10-11,2024-10-11,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-11_10m.tif,1.5844128,4.050621,0.3893597424030304
2024-10-12,2024-10-12,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-12_10m.tif,1.4518106,3.7116122,
2024-10-13,2024-10-13,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-13_10m.tif,1.4634168,3.7412531,
2024-10-14,2024-10-14,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-14_10m.tif,1.7449226,4.4608326,
2024-10-15,2024-10-15,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-15_10m.tif,2.634284,6.734549,
2024-10-16,2024-10-16,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-16_10m.tif,2.0865288,5.5440264,0.4120318293571472
2024-10-17,2024-10-17,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-17_10m.tif,1.1158714,2.9649065,
2024-10-18,2024-10-18,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-18_10m.tif,1.4448321,3.838955,
2024-10-19,2024-10-19,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-19_10m.tif,1.3633429,3.6224859,
2024-10-20,2024-10-20,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-20_10m.tif,1.7404364,4.6243773,
2024-10-21,2024-10-21,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-21_10m.tif,1.985446,5.275432,
2024-10-22,2024-10-22,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-22_10m.tif,2.2307699,5.9272537,
2024-10-23,2024-10-23,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-23_10m.tif,2.2843645,6.069674,
2024-10-24,2024-10-24,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-24_10m.tif,1.777205,4.722147,
2024-10-25,2024-10-25,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-25_10m.tif,1.8750145,4.982007,
2024-10-26,2024-10-26,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-26_10m.tif,2.144205,5.4434447,0.45716026425361633
2024-10-27,2024-10-27,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-27_10m.tif,0.8448147,2.1447408,
2024-10-28,2024-10-28,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-28_10m.tif,1.130775,2.8706756,
2024-10-29,2024-10-29,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-29_10m.tif,1.4583576,3.7022622,
2024-10-30,2024-10-30,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-30_10m.tif,2.3227239,5.896645,
2024-10-31,2024-10-31,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-10-31_10m.tif,2.3911865,5.957673,0.503463089466095
2024-11-01,2024-11-01,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-01_10m.tif,2.1738167,5.41609,
2024-11-02,2024-11-02,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-02_10m.tif,1.6925235,4.216992,
2024-11-03,2024-11-03,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-03_10m.tif,1.6956396,4.2247257,
2024-11-04,2024-11-04,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-04_10m.tif,1.0795581,2.689753,
2024-11-05,2024-11-05,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-05_10m.tif,1.7369348,3.9928055,0.5463924407958984
2024-11-06,2024-11-06,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-06_10m.tif,2.4174874,5.5572515,
2024-11-07,2024-11-07,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-07_10m.tif,2.986604,6.865514,
2024-11-08,2024-11-08,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-08_10m.tif,2.5967593,5.9693656,
2024-11-09,2024-11-09,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-09_10m.tif,2.7363427,6.290223,
2024-11-10,2024-11-10,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-10_10m.tif,1.3869962,3.1883895,
2024-11-11,2024-11-11,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-11_10m.tif,2.6285994,6.04255,
2024-11-12,2024-11-12,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-12_10m.tif,2.1734447,4.996261,
2024-11-13,2024-11-13,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-13_10m.tif,2.5922055,5.958869,
2024-11-14,2024-11-14,2024_2025,R10c,SauvignonBlanc,ETa_Tokara_2024-11-14_10m.tif,3.0435038,6.9963207,
